flow_uuid,flowable,context,unit,compartment,flow_class,preferred,external_reference,cas_number,formula,synonyms,trade_relevance
1dac8573-8703-4e56-91fa-71009ee1f279,113,environmental,kg,environmental,environmental,True,Generated,,,,2
0ae00a5c-bed9-4300-9fd4-8f5834c04c38,114,environmental,kg,environmental,environmental,True,Generated,,,,2
a9d27c68-0cd1-41d4-bd6b-21c0a3943136,114,environmental,kg,environmental,environmental,True,Generated,,,,2
3913537b-1946-49ae-91ac-1c99a1176848,115,environmental,kg,environmental,environmental,True,Generated,,,,2
5ad39a4a-cdb8-486f-8339-a4fd65a44271,115,environmental,kg,environmental,environmental,True,Generated,,,,2
befdd6ff-3e53-436d-9c27-199cd97001d5,116,environmental,kg,environmental,environmental,True,Generated,,,,2
318a682e-dd7f-41b4-ad1b-5bc6bb684165,116,environmental,kg,environmental,environmental,True,Generated,,,,2
cc8fca0f-b58a-4bd4-8566-246f0714397f,117,environmental,kg,environmental,environmental,True,Generated,,,,2
212b05b7-0dea-44ed-92ac-d53b5858f172,117,environmental,kg,environmental,environmental,True,Generated,,,,2
fc12dcd9-df58-4846-8795-6c02dbbaec67,118,environmental,kg,environmental,environmental,True,Generated,,,,2
d8ce7b77-46d9-4b49-a7c2-588c8d70c744,118,environmental,kg,environmental,environmental,True,Generated,,,,2
dd5de045-f5ea-4be7-9769-98ba59246897,119,environmental,kg,environmental,environmental,True,Generated,,,,2
39dccd63-9ba0-4e14-ad1b-c975bebeccba,119,environmental,kg,environmental,environmental,True,Generated,,,,2
e845f9fc-0a7b-41e8-8ad8-fde653b646af,120,environmental,kg,environmental,environmental,True,Generated,,,,2
d70340e9-d811-46a8-ab5a-b7d7e6d98403,120,environmental,kg,environmental,environmental,True,Generated,,,,2
edf68b77-e021-4366-94be-b35bfa9afe3f,121,environmental,kg,environmental,environmental,True,Generated,,,,2
9fd0dbde-d5b8-450b-ae8b-6ef8e16430dc,121,environmental,kg,environmental,environmental,True,Generated,,,,2
fc06e266-f602-47a1-8a4b-8f7390d26bb3,122,environmental,kg,environmental,environmental,True,Generated,,,,2
96bfb2f6-4669-4e33-ba9a-541f6c5c7e2d,122,environmental,kg,environmental,environmental,True,Generated,,,,2
cfa5766a-ca9b-4d9c-a3c4-68bf91ea4229,123,environmental,kg,environmental,environmental,True,Generated,,,,2
89941012-09b8-4305-b874-3af9373fdcc9,123,environmental,kg,environmental,environmental,True,Generated,,,,2
d5621f55-880b-4883-a866-6a6477130854,124,environmental,kg,environmental,environmental,True,Generated,,,,2
e0d08190-6c31-4469-943e-8840dc53b90d,124,environmental,kg,environmental,environmental,True,Generated,,,,2
00208d71-4fe9-4912-b10d-7d596e95e808,125,environmental,kg,environmental,environmental,True,Generated,,,,2
89a773bf-8fdd-4b33-86d4-d244d799409a,125,environmental,kg,environmental,environmental,True,Generated,,,,2
616e9dbb-7dbb-40c1-a731-233ae3d6b8a8,126,environmental,kg,environmental,environmental,True,Generated,,,,2
935c6407-afdf-4e33-ad5c-6b088d103c27,126,environmental,kg,environmental,environmental,True,Generated,,,,2
b84c4f01-6d69-419a-8c16-a317f1e998ed,127,environmental,kg,environmental,environmental,True,Generated,,,,2
75bfc25a-c06a-41f3-b611-470f9e30304d,127,environmental,kg,environmental,environmental,True,Generated,,,,2
cd4e300a-fa64-4263-b32e-da2e57462a86,128,environmental,kg,environmental,environmental,True,Generated,,,,2
0ec674d8-e65c-4517-8a68-2340a3b3f45d,128,environmental,kg,environmental,environmental,True,Generated,,,,2
51a9f4ac-6fd7-4a7b-9c2d-9d229bdfbf99,129,environmental,kg,environmental,environmental,True,Generated,,,,2
f82e6d7b-b403-49c8-b936-7c684f43f38c,129,environmental,kg,environmental,environmental,True,Generated,,,,2
9f0bc18b-efbf-4674-8c6b-53d37a1d5431,130,environmental,kg,environmental,environmental,True,Generated,,,,2
2b6acc53-d58d-4c04-b38d-1658a4ed018d,130,environmental,kg,environmental,environmental,True,Generated,,,,2
46049470-1f81-4506-9c45-b00b94a35bdd,131,environmental,kg,environmental,environmental,True,Generated,,,,2
b2ee9259-d978-4b4b-8400-a9a8911164fe,131,environmental,kg,environmental,environmental,True,Generated,,,,2
1526b536-399f-4172-932b-293f3152007d,132,environmental,kg,environmental,environmental,True,Generated,,,,2
5dcc75ae-2b75-420b-af2e-fa578b8adb1a,132,environmental,kg,environmental,environmental,True,Generated,,,,2
11d7b45c-c866-47d9-844e-b0951cca453e,133,environmental,kg,environmental,environmental,True,Generated,,,,2
d1bcd50d-8064-44bb-8746-8bddcbd70536,133,environmental,kg,environmental,environmental,True,Generated,,,,2
59aa0ee9-29b9-4fee-9092-7bfde9522544,134,environmental,kg,environmental,environmental,True,Generated,,,,2
3b96d8f4-43d8-4c46-b823-515362ba244e,134,environmental,kg,environmental,environmental,True,Generated,,,,2
5ea14d90-b8d5-48a5-9d00-352e5cffa372,135,environmental,kg,environmental,environmental,True,Generated,,,,2
be4c4d29-4e66-42c9-8575-f130c8034294,135,environmental,kg,environmental,environmental,True,Generated,,,,2
483fa331-ed90-4f25-98c0-79d0892f0f67,136,environmental,kg,environmental,environmental,True,Generated,,,,2
a46b597c-b851-4153-ab96-cb7ea3077281,136,environmental,kg,environmental,environmental,True,Generated,,,,2
b08ba661-081a-4b58-be3d-375498f264ea,137,environmental,kg,environmental,environmental,True,Generated,,,,2
0516401b-a007-49b5-88da-f65ad3d86682,137,environmental,kg,environmental,environmental,True,Generated,,,,2
4c88838b-4ffd-4f60-b54b-577140aa7b59,138,environmental,kg,environmental,environmental,True,Generated,,,,2
e87727a2-baf6-4cc7-aaa7-6c9f5e4a8c30,138,environmental,kg,environmental,environmental,True,Generated,,,,2
7ddede2e-dbc5-4b44-a2f1-0bddb25914dc,139,environmental,kg,environmental,environmental,True,Generated,,,,2
131c32bb-4744-4c65-ad7a-e5fdf478a6cf,139,environmental,kg,environmental,environmental,True,Generated,,,,2
c9c46f3f-ca14-4b75-80ed-a924c6645549,140,environmental,kg,environmental,environmental,True,Generated,,,,2
a33552a6-2eed-4b61-8701-b7bf7f5a7766,140,environmental,kg,environmental,environmental,True,Generated,,,,2
48404dc4-d0f3-4e39-9376-6224ff18887e,141,environmental,kg,environmental,environmental,True,Generated,,,,2
2a243792-0912-492d-8bbd-764330cea83e,141,environmental,kg,environmental,environmental,True,Generated,,,,2
ed7cfde4-2737-4b5f-bc59-efdb426a8d89,142,environmental,kg,environmental,environmental,True,Generated,,,,2
0eb2b466-2971-4814-88f0-3a60e91bfed0,142,environmental,kg,environmental,environmental,True,Generated,,,,2
6976e611-ebec-4f1f-943f-6c2b3ad6eb03,143,environmental,kg,environmental,environmental,True,Generated,,,,2
4cbf053a-8751-4f8f-ac70-dac2d112d89a,143,environmental,kg,environmental,environmental,True,Generated,,,,2
3a4f4e1f-84a3-48d6-be7d-d933c24e9f90,144,environmental,kg,environmental,environmental,True,Generated,,,,2
b8e20ce4-3eba-4e30-82f9-1500bd1a770f,144,environmental,kg,environmental,environmental,True,Generated,,,,2
dd9464b3-4d56-4999-923a-32885052b0dc,145,environmental,kg,environmental,environmental,True,Generated,,,,2
b36cc14b-f115-41e3-8767-b61659350fe4,145,environmental,kg,environmental,environmental,True,Generated,,,,2
9faa2063-3799-40e4-bb70-41a616c8f1c6,146,environmental,kg,environmental,environmental,True,Generated,,,,2
cfd974b7-b9c9-4ee7-94cb-b3678cbb9cdb,146,environmental,kg,environmental,environmental,True,Generated,,,,2
bb0876fa-44ff-496e-b7fd-10ad86135132,147,environmental,kg,environmental,environmental,True,Generated,,,,2
6dbe002e-3236-48c1-920e-cfc8f1dbdd55,147,environmental,kg,environmental,environmental,True,Generated,,,,2
ad347a7a-adee-4525-89fb-49c0cc718f43,148,environmental,kg,environmental,environmental,True,Generated,,,,2
8bda284b-86df-406f-9800-5b4130680f5d,148,environmental,kg,environmental,environmental,True,Generated,,,,2
a9c842c6-9262-499d-a1fa-d75dfbd1c860,149,environmental,kg,environmental,environmental,True,Generated,,,,2
064334a9-1d6f-4688-92bc-e9acfc5b42ef,149,environmental,kg,environmental,environmental,True,Generated,,,,2
342bd63e-44fc-4944-ba4f-4fec63841aa1,150,environmental,kg,environmental,environmental,True,Generated,,,,2
e9b4ae21-659c-4bd6-866f-a4e67bca6d50,150,environmental,kg,environmental,environmental,True,Generated,,,,2
26d8f911-aaab-47f4-b4d1-fda2aca7411b,151,environmental,kg,environmental,environmental,True,Generated,,,,2
32ce0d06-a234-42c6-940b-81eec0def897,151,environmental,kg,environmental,environmental,True,Generated,,,,2
3238184e-0d6e-4051-bbcf-c26d1d4ab2c0,152,environmental,kg,environmental,environmental,True,Generated,,,,2
16730c3b-9a8f-4211-98fe-a4a589d997da,152,environmental,kg,environmental,environmental,True,Generated,,,,2
5b3056d5-b06d-4f38-9d43-c502a8bd6c93,153,environmental,kg,environmental,environmental,True,Generated,,,,2
0e98923b-74e7-44c5-8f41-bd3d441f692a,153,environmental,kg,environmental,environmental,True,Generated,,,,2
8b826289-dee4-4131-9dfa-63623339d330,154,environmental,kg,environmental,environmental,True,Generated,,,,2
afabe9ef-39d0-4d57-a400-9e02d06bcbe5,154,environmental,kg,environmental,environmental,True,Generated,,,,2
1bba4eff-9d6b-4560-b1da-1ebd3121a294,155,environmental,kg,environmental,environmental,True,Generated,,,,2
a45fbc13-1538-4ef1-aadc-91acfc8477eb,155,environmental,kg,environmental,environmental,True,Generated,,,,2
de872be1-57a6-464b-baad-8678302e7806,156,environmental,kg,environmental,environmental,True,Generated,,,,2
f0d7a7bf-deca-4f91-a569-c235e9797aeb,156,environmental,kg,environmental,environmental,True,Generated,,,,2
1f9d1adb-106e-4db6-9928-98e8ba2826d6,157,environmental,kg,environmental,environmental,True,Generated,,,,2
29e6cd30-c516-438b-b133-e0da88bcdd04,157,environmental,kg,environmental,environmental,True,Generated,,,,2
14c8e095-9db8-41aa-9fc9-638acc8c739d,158,environmental,kg,environmental,environmental,True,Generated,,,,2
6fede6e6-70f7-47cc-91c2-420835283120,158,environmental,kg,environmental,environmental,True,Generated,,,,2
1e54dee3-62f5-4ec7-9ef0-7c741976222f,159,environmental,kg,environmental,environmental,True,Generated,,,,2
14e224e2-f795-4832-bf3c-6bf142b45919,159,environmental,kg,environmental,environmental,True,Generated,,,,2
2207d752-e1f0-4042-bad6-b4f7fd87f181,160,environmental,kg,environmental,environmental,True,Generated,,,,2
d3fd163e-0e28-4827-881d-a25ab1fbe548,160,environmental,kg,environmental,environmental,True,Generated,,,,2
6e4feeb2-6096-43c6-9753-e65722fd5ddb,161,environmental,kg,environmental,environmental,True,Generated,,,,2
80cb88c6-461a-4f4d-9c0e-0b1f4f36974e,161,environmental,kg,environmental,environmental,True,Generated,,,,2
0107cfb2-c5f1-4bab-aeb8-80a4244863b9,162,environmental,kg,environmental,environmental,True,Generated,,,,2
9ccc2aed-5df2-46a0-b647-eeef55729b5c,162,environmental,kg,environmental,environmental,True,Generated,,,,2
77a276b1-ab5b-41fb-90f0-700ff468f32b,163,environmental,kg,environmental,environmental,True,Generated,,,,2
7d7db4aa-dde2-4028-903a-ce3abeb4b32e,163,environmental,kg,environmental,environmental,True,Generated,,,,2
5f1fb47d-f6bf-45f8-a8f5-361f8e7c9d65,164,environmental,kg,environmental,environmental,True,Generated,,,,2
89f763bf-1aed-4fac-bb37-2925ef5c24cc,164,environmental,kg,environmental,environmental,True,Generated,,,,2
94d72d82-a26d-4635-a7b2-886d98f7f605,165,environmental,kg,environmental,environmental,True,Generated,,,,2
d6261354-7a6c-4a80-9bc6-419c057f8548,165,environmental,kg,environmental,environmental,True,Generated,,,,2
9e973dfb-a135-4531-aae2-bed98433919a,166,environmental,kg,environmental,environmental,True,Generated,,,,2
262f0587-aaa0-4ffa-9eea-c48a5f265637,166,environmental,kg,environmental,environmental,True,Generated,,,,2
d93f483e-bc9f-453a-aacc-62229cbccba3,167,environmental,kg,environmental,environmental,True,Generated,,,,2
b31d69ac-8d54-4274-a97a-09447202aae8,167,environmental,kg,environmental,environmental,True,Generated,,,,2
2bbec9e1-ed75-4499-bb3c-d67cfb3d0805,168,environmental,kg,environmental,environmental,True,Generated,,,,2
bb90ddf4-c2db-4a85-8cd9-990a7fa201b1,168,environmental,kg,environmental,environmental,True,Generated,,,,2
d93f0a90-0aa7-465b-9b71-b8919564a81b,169,environmental,kg,environmental,environmental,True,Generated,,,,2
73472326-f400-4704-9433-3273162b911f,169,environmental,kg,environmental,environmental,True,Generated,,,,2
9e24e287-1b00-4576-9b68-b8eff1822f24,170,environmental,kg,environmental,environmental,True,Generated,,,,2
e9bff6d7-deef-4819-b07b-27838eac122b,170,environmental,kg,environmental,environmental,True,Generated,,,,2
8ec5d263-b499-4184-998e-c0d187828b9f,171,environmental,kg,environmental,environmental,True,Generated,,,,2
8e9a0a84-3b6c-40b3-a98b-1c1f5aebca03,171,environmental,kg,environmental,environmental,True,Generated,,,,2
b0fb3534-e017-42fd-812e-cdf7c7d3321b,172,environmental,kg,environmental,environmental,True,Generated,,,,2
6a24a8c8-22da-437b-9ca0-95d472fcc437,172,environmental,kg,environmental,environmental,True,Generated,,,,2
a5ad20f5-97e1-462d-b4b1-829cdacf626c,173,environmental,kg,environmental,environmental,True,Generated,,,,2
8d4a3fa5-b054-439d-8d0e-8e5e7685be95,173,environmental,kg,environmental,environmental,True,Generated,,,,2
50049cdd-713b-49a2-9ed5-4a3db682884f,174,environmental,kg,environmental,environmental,True,Generated,,,,2
fefa20d1-a355-4ba4-8671-16be6148c8fe,174,environmental,kg,environmental,environmental,True,Generated,,,,2
b47421a6-7112-4025-9eca-84d89c33c8cc,175,environmental,kg,environmental,environmental,True,Generated,,,,2
1ea987e0-e41c-4cdf-a0ce-c1ce69d4fe48,175,environmental,kg,environmental,environmental,True,Generated,,,,2
29074290-ec0e-4125-9849-80c0af84bc01,176,environmental,kg,environmental,environmental,True,Generated,,,,2
90f390dd-561b-4196-b174-2fb4fcfb6de8,176,environmental,kg,environmental,environmental,True,Generated,,,,2
977960e8-9a74-4d60-a02c-5ad336c36825,177,environmental,kg,environmental,environmental,True,Generated,,,,2
aed4d1f1-0545-408a-b767-0c31dfb1aaba,177,environmental,kg,environmental,environmental,True,Generated,,,,2
25523ef7-14d9-4f23-a2a5-78752aeffb3a,178,environmental,kg,environmental,environmental,True,Generated,,,,2
9023d569-03d9-45de-843b-dd11474f5234,178,environmental,kg,environmental,environmental,True,Generated,,,,2
784a177e-8294-4280-b6c4-16b63e246f0b,179,environmental,kg,environmental,environmental,True,Generated,,,,2
8f5f7129-7840-4e9e-a5de-05f42c5a8eb2,179,environmental,kg,environmental,environmental,True,Generated,,,,2
3e462757-e3e2-4773-93e0-93bd8094ec80,180,environmental,kg,environmental,environmental,True,Generated,,,,2
578c9b41-0a48-46ae-9360-58449ab090a7,180,environmental,kg,environmental,environmental,True,Generated,,,,2
2bacba5e-e6f4-436f-8baa-9615f9b0b928,181,environmental,kg,environmental,environmental,True,Generated,,,,2
c5369739-1a4c-4735-8284-98eaf3c81b1d,181,environmental,kg,environmental,environmental,True,Generated,,,,2
dd21c233-56ba-45be-b143-dbc27f0ce935,182,environmental,kg,environmental,environmental,True,Generated,,,,2
a8103d85-9b99-445b-a65d-7a270b614c46,182,environmental,kg,environmental,environmental,True,Generated,,,,2
0f585b86-5319-4ca0-afa9-6bcfd22d3d90,183,environmental,kg,environmental,environmental,True,Generated,,,,2
8bdadebd-c871-499b-9e12-6c7e534b9fd5,183,environmental,kg,environmental,environmental,True,Generated,,,,2
38d22305-94e7-451c-b328-34f2824cf86d,184,environmental,kg,environmental,environmental,True,Generated,,,,2
b201ada3-36db-45c1-9a2a-24dd7392a075,184,environmental,kg,environmental,environmental,True,Generated,,,,2
a36c3599-69a0-4be8-af9a-1cdefba074ff,185,environmental,kg,environmental,environmental,True,Generated,,,,2
c74377b3-73e6-49b7-a282-b94ecc8c86c2,185,environmental,kg,environmental,environmental,True,Generated,,,,2
56b3ee0d-1c02-48c2-ab8d-a11db132e5e5,186,environmental,kg,environmental,environmental,True,Generated,,,,2
9e50cba1-2289-46a4-a2e0-21796d89fd1e,186,environmental,kg,environmental,environmental,True,Generated,,,,2
8fb36394-fce3-4b57-bec0-4720450bfa44,187,environmental,kg,environmental,environmental,True,Generated,,,,2
6dce9f7e-a44a-482a-ad6a-068ca36273ed,187,environmental,kg,environmental,environmental,True,Generated,,,,2
09b8fcfd-2c14-4b1d-b9a1-528c2cc4269b,188,environmental,kg,environmental,environmental,True,Generated,,,,2
5402b1a9-9992-4907-b79f-db999b5c4ae0,188,environmental,kg,environmental,environmental,True,Generated,,,,2
b29e24ea-4f31-48c1-9336-cb61e203ef46,189,environmental,kg,environmental,environmental,True,Generated,,,,2
414309b0-8586-4efb-ab22-d6c4ad70a8f8,189,environmental,kg,environmental,environmental,True,Generated,,,,2
9c3a9947-9a5e-43bd-86f0-de25311228f0,190,environmental,kg,environmental,environmental,True,Generated,,,,2
92716265-0928-4149-b056-356775ca5ec2,190,environmental,kg,environmental,environmental,True,Generated,,,,2
76e78f08-5710-4aed-a758-d9151f77c0ff,191,environmental,kg,environmental,environmental,True,Generated,,,,2
ba6e7ddc-d2db-4116-b67d-561069768c85,191,environmental,kg,environmental,environmental,True,Generated,,,,2
37289941-4b2e-45ab-957f-f029b4781fce,192,environmental,kg,environmental,environmental,True,Generated,,,,2
719d615b-2923-461e-8dcb-b154de12db0a,192,environmental,kg,environmental,environmental,True,Generated,,,,2
6d79e3ff-4d6d-461b-91d2-69101d4ff514,193,environmental,kg,environmental,environmental,True,Generated,,,,2
5fa8f8bd-7309-40b9-9382-de63d7120620,193,environmental,kg,environmental,environmental,True,Generated,,,,2
4ee5ce71-4e41-4259-9d01-30f07b6e7bfd,194,environmental,kg,environmental,environmental,True,Generated,,,,2
633a9757-146e-4f17-ac61-0a4e347faeb2,194,environmental,kg,environmental,environmental,True,Generated,,,,2
331eb83c-33e2-4411-baa4-6921bc60d1a0,195,environmental,kg,environmental,environmental,True,Generated,,,,2
b4bc6b0f-add4-42b3-851d-61d71a0dec76,195,environmental,kg,environmental,environmental,True,Generated,,,,2
2dff78c6-d376-4135-b597-d53bda91e32a,196,environmental,kg,environmental,environmental,True,Generated,,,,2
b69b3ce5-36b4-4642-8261-41ac36f95a2b,196,environmental,kg,environmental,environmental,True,Generated,,,,2
a822da65-55c1-4a94-ab5b-83dd2535132f,197,environmental,kg,environmental,environmental,True,Generated,,,,2
83ca5acc-5b9b-44f6-bdbc-b6afbffcd85f,197,environmental,kg,environmental,environmental,True,Generated,,,,2
405968a6-2c41-4fdd-b9da-13c1d762e2db,198,environmental,kg,environmental,environmental,True,Generated,,,,2
560e231f-2716-4d2c-a8d2-b276ac796c29,198,environmental,kg,environmental,environmental,True,Generated,,,,2
f328634f-1a30-43cd-8d2b-195f406047f1,199,environmental,kg,environmental,environmental,True,Generated,,,,2
96c9c612-0b7d-4887-ba70-39f73d769c84,199,environmental,kg,environmental,environmental,True,Generated,,,,2
71e37998-1a4e-47f3-9999-83e43ba23abf,200,environmental,kg,environmental,environmental,True,Generated,,,,2
a381793f-1334-431e-a478-47cf30e4f621,200,environmental,kg,environmental,environmental,True,Generated,,,,2
70344136-06aa-4eb6-b235-0124361c0922,201,environmental,kg,environmental,environmental,True,Generated,,,,2
d37dcbfc-7eb1-4259-a347-09f937ebdb5f,201,environmental,kg,environmental,environmental,True,Generated,,,,2
50b2591a-cc61-4fc4-b1f9-cec011d8231a,202,environmental,kg,environmental,environmental,True,Generated,,,,2
1064d9f8-cffe-4995-8c26-87cdd7597cb0,202,environmental,kg,environmental,environmental,True,Generated,,,,2
cd7f59b0-7afa-4ae6-8aa5-36f235cb2e90,203,environmental,kg,environmental,environmental,True,Generated,,,,2
316730e7-8911-4dfe-b728-e67ba76dc4a8,203,environmental,kg,environmental,environmental,True,Generated,,,,2
49cb993f-06cb-4009-93b4-3a4c8291bc46,204,environmental,kg,environmental,environmental,True,Generated,,,,2
0afa8b30-488f-4564-9fd4-c15ab2356000,204,environmental,kg,environmental,environmental,True,Generated,,,,2
56558068-d7a3-4154-9c40-58c46f548a72,205,environmental,kg,environmental,environmental,True,Generated,,,,2
8eaa19bf-0fa9-4a5c-ac39-86afb692b8ad,205,environmental,kg,environmental,environmental,True,Generated,,,,2
00e8e3ca-781e-45be-ab48-8beb8a85da65,206,environmental,kg,environmental,environmental,True,Generated,,,,2
921e261d-8f4c-4b0d-a3fc-d451ad69df43,206,environmental,kg,environmental,environmental,True,Generated,,,,2
4847dfdc-d3b5-40ce-8f5a-7bac738940d8,207,environmental,kg,environmental,environmental,True,Generated,,,,2
89341b5e-1434-49f6-9a75-fe77d0320a8f,207,environmental,kg,environmental,environmental,True,Generated,,,,2
32498f79-f013-455c-8668-47cd42bd049a,208,environmental,kg,environmental,environmental,True,Generated,,,,2
7ec87bc1-d6af-45dd-80dd-c0cc26cba765,208,environmental,kg,environmental,environmental,True,Generated,,,,2
4ed2ce89-75f2-4744-b36a-d65b983c8d6c,209,environmental,kg,environmental,environmental,True,Generated,,,,2
2f2b1d38-064a-4cd1-8fb3-00c9c5696878,209,environmental,kg,environmental,environmental,True,Generated,,,,2
a027846c-1797-4e92-96f4-9fcd46dec0e5,210,environmental,kg,environmental,environmental,True,Generated,,,,2
25e7ac61-979e-4bb4-b431-12416e0d38f5,210,environmental,kg,environmental,environmental,True,Generated,,,,2
67f46666-3db9-484a-b0fb-2ee920b804a6,211,environmental,kg,environmental,environmental,True,Generated,,,,2
bf67a838-caaf-4629-b863-2a8f6b11cd74,211,environmental,kg,environmental,environmental,True,Generated,,,,2
784c48fc-50fe-42d3-b34d-025d63994c1d,212,environmental,kg,environmental,environmental,True,Generated,,,,2
f16c835a-72e7-4bc8-973d-fbc009124bb4,212,environmental,kg,environmental,environmental,True,Generated,,,,2
0ad86f18-7850-4609-a6d5-7abc31939057,213,environmental,kg,environmental,environmental,True,Generated,,,,2
0365f8f5-01b8-488d-87b9-b76c8bfa3137,213,environmental,kg,environmental,environmental,True,Generated,,,,2
a9259295-e86c-4eef-9315-40026edc91ed,214,environmental,kg,environmental,environmental,True,Generated,,,,2
d2f3a098-17c2-43ef-a7a8-b0e93052088e,214,environmental,kg,environmental,environmental,True,Generated,,,,2
accbbf16-b35b-42b0-a7e0-1f221486c7d0,215,environmental,kg,environmental,environmental,True,Generated,,,,2
bd2b171e-341a-46e8-8af0-7a6c091957dc,215,environmental,kg,environmental,environmental,True,Generated,,,,2
8572c5c9-3751-477a-9453-fcb8ec23af6b,216,environmental,kg,environmental,environmental,True,Generated,,,,2
0dcf2068-b488-41b1-adcd-a73fa1f3edd1,216,environmental,kg,environmental,environmental,True,Generated,,,,2
5635800c-e9ce-4c15-ab5b-39307dd6fa67,217,environmental,kg,environmental,environmental,True,Generated,,,,2
7b2057a3-397d-4fec-83e1-a16064608a90,217,environmental,kg,environmental,environmental,True,Generated,,,,2
36bebd8d-3738-4912-b380-cb996cd730d2,218,environmental,kg,environmental,environmental,True,Generated,,,,2
12bbe6fa-43df-4456-ae0e-4d17081b7c6f,218,environmental,kg,environmental,environmental,True,Generated,,,,2
cd5ed4a9-2c32-418c-a7bd-a7a294365d96,219,environmental,kg,environmental,environmental,True,Generated,,,,2
311c2278-efc6-45f4-891c-b5b6bf8bb32a,219,environmental,kg,environmental,environmental,True,Generated,,,,2
c3e8b7b6-fdf3-4bda-be8a-a0f8e8a994cf,220,environmental,kg,environmental,environmental,True,Generated,,,,2
cd0ecd23-c0ca-495f-8801-75ddd1f6d1e4,220,environmental,kg,environmental,environmental,True,Generated,,,,2
a6396889-d0c6-446f-bd08-5c98b1beffea,221,environmental,kg,environmental,environmental,True,Generated,,,,2
f4de8e03-7967-4cb4-b564-89bb9a873a97,221,environmental,kg,environmental,environmental,True,Generated,,,,2
99541aa0-faa1-4a07-ab59-64f02554630b,222,environmental,kg,environmental,environmental,True,Generated,,,,2
ff760504-2fd7-449b-b7e6-350176ecd8df,222,environmental,kg,environmental,environmental,True,Generated,,,,2
bd6808ff-a57d-4c31-b7ca-44b221487185,223,environmental,kg,environmental,environmental,True,Generated,,,,2
e55f5eae-6b34-471d-8e09-8bf9fe48d6ee,223,environmental,kg,environmental,environmental,True,Generated,,,,2
952ad94d-e0e9-4501-99e4-82d2c688bfa8,224,environmental,kg,environmental,environmental,True,Generated,,,,2
c8de8301-da75-4ef9-bd14-e782b0d568df,224,environmental,kg,environmental,environmental,True,Generated,,,,2
ce45021a-a7be-42a2-a072-538320d7b723,225,environmental,kg,environmental,environmental,True,Generated,,,,2
06358c76-76fa-46eb-ae26-b7483eaaa45f,225,environmental,kg,environmental,environmental,True,Generated,,,,2
d7547e32-834b-46d8-b910-d7b2f561ce94,226,environmental,kg,environmental,environmental,True,Generated,,,,2
57d481bd-36ce-490b-80dc-eb8389e95da9,226,environmental,kg,environmental,environmental,True,Generated,,,,2
3e644e72-416d-4d07-825c-2e53eb1200cc,227,environmental,kg,environmental,environmental,True,Generated,,,,2
0a43a626-9ffb-412c-bf5b-a7bebf1f683d,227,environmental,kg,environmental,environmental,True,Generated,,,,2
4d148aca-7ab6-4cff-adbd-ce01a8d4a4fb,228,environmental,kg,environmental,environmental,True,Generated,,,,2
67c2e65d-18ff-4ad8-a8d3-6d923ba34de0,228,environmental,kg,environmental,environmental,True,Generated,,,,2
527bca1f-6803-43c5-ae09-2bb5c175e18d,229,environmental,kg,environmental,environmental,True,Generated,,,,2
32a7cb5a-89dd-4917-a9b4-32949e63f827,229,environmental,kg,environmental,environmental,True,Generated,,,,2
f350c679-a262-474b-aa1f-db7a4966db32,230,environmental,kg,environmental,environmental,True,Generated,,,,2
51505d35-a52a-4843-8574-ea9cab34c84e,230,environmental,kg,environmental,environmental,True,Generated,,,,2
8d7556ac-a28b-41e7-9931-9a348c13e1d3,231,environmental,kg,environmental,environmental,True,Generated,,,,2
5d5c92ec-3771-482c-8edd-33d486af2091,231,environmental,kg,environmental,environmental,True,Generated,,,,2
65cffd24-9078-49fc-a379-03b6292001f5,232,environmental,kg,environmental,environmental,True,Generated,,,,2
dd567516-c35d-43f8-8f12-065bf41c8c84,232,environmental,kg,environmental,environmental,True,Generated,,,,2
0a5c41e3-1cb9-4f33-a7ff-733b60f0caae,233,environmental,kg,environmental,environmental,True,Generated,,,,2
b673f148-5e35-4685-9826-2c3c08d469ab,233,environmental,kg,environmental,environmental,True,Generated,,,,2
2b10f039-4590-499e-bb16-1be5abcb9bc9,234,environmental,kg,environmental,environmental,True,Generated,,,,2
e7b98ba5-4886-42bb-9983-f3b563df8671,234,environmental,kg,environmental,environmental,True,Generated,,,,2
8ce9d480-ec4f-42c8-b069-1ce43240c649,235,environmental,kg,environmental,environmental,True,Generated,,,,2
5a06826d-c0e3-411c-8a66-448c55e623c1,235,environmental,kg,environmental,environmental,True,Generated,,,,2
f0e4672f-4670-47a3-afeb-99c5acd9e0c1,236,environmental,kg,environmental,environmental,True,Generated,,,,2
dfd28324-fe90-44b5-ab7e-96f01689ba62,236,environmental,kg,environmental,environmental,True,Generated,,,,2
f9a583b9-ec38-4ec1-a039-dde4e672189c,237,environmental,kg,environmental,environmental,True,Generated,,,,2
78f20cbd-ac6c-4263-8285-2e4cf90fa6d4,237,environmental,kg,environmental,environmental,True,Generated,,,,2
3d34bd26-023d-4ce1-9f17-d4bad8c3e9ed,238,environmental,kg,environmental,environmental,True,Generated,,,,2
e1b3951d-e372-406f-8284-6800f98459dd,238,environmental,kg,environmental,environmental,True,Generated,,,,2
127ea3fb-87f2-49ab-9d4b-f04c675a4fbb,239,environmental,kg,environmental,environmental,True,Generated,,,,2
7c442597-1abb-445d-b1c0-f7bb4a8853e1,239,environmental,kg,environmental,environmental,True,Generated,,,,2
