flow_uuid,flowable,context,unit,compartment,flow_class,preferred,external_reference,cas_number,formula,synonyms,trade_relevance
cdfefb45-4e4c-417f-b3f9-78bf0dca3dcb,113,environmental,kg,environmental,environmental,True,Generated,,,,2
8d2adb01-2882-4250-b0b0-84dafc4a8f6e,114,environmental,kg,environmental,environmental,True,Generated,,,,2
3b399515-7f8c-44c7-bd1e-e07c9286fa2f,114,environmental,kg,environmental,environmental,True,Generated,,,,2
9a505e12-38e4-44ca-a53a-6c25a7200db9,115,environmental,kg,environmental,environmental,True,Generated,,,,2
cc3f3d2c-c1cd-422e-b74b-665b48322b34,115,environmental,kg,environmental,environmental,True,Generated,,,,2
9e74a4b0-9dec-40ad-9706-e5b239bb2ac9,116,environmental,kg,environmental,environmental,True,Generated,,,,2
2294fd81-9a99-4aa1-aec2-74df2e99527c,116,environmental,kg,environmental,environmental,True,Generated,,,,2
43f0107e-947a-4b40-a895-39faaf728f82,117,environmental,kg,environmental,environmental,True,Generated,,,,2
589e973f-6c77-4253-aeef-1bd5b0264f30,117,environmental,kg,environmental,environmental,True,Generated,,,,2
3593492c-bca9-44e9-8a16-1f270eee7628,118,environmental,kg,environmental,environmental,True,Generated,,,,2
a6cfa86b-a7db-419b-9e62-70907250752b,118,environmental,kg,environmental,environmental,True,Generated,,,,2
a8ecee51-5c2a-44dd-8b4d-b67e6972bc70,119,environmental,kg,environmental,environmental,True,Generated,,,,2
20f322a6-584f-46e3-8c5a-80cb5c13e9a9,119,environmental,kg,environmental,environmental,True,Generated,,,,2
3541e18f-8d61-4019-b9e5-3785fa9b8d65,120,environmental,kg,environmental,environmental,True,Generated,,,,2
c6d1057d-e1f7-4d77-b83c-d7ea91e50ff9,120,environmental,kg,environmental,environmental,True,Generated,,,,2
1903a25f-f247-4e96-8cf8-a62213c3b3cd,121,environmental,kg,environmental,environmental,True,Generated,,,,2
b9fcafc0-99e4-45d6-88f9-77b994c26c01,121,environmental,kg,environmental,environmental,True,Generated,,,,2
641ae958-6cee-4e90-b3f8-42a52aafdf31,122,environmental,kg,environmental,environmental,True,Generated,,,,2
87cbaa84-3091-4b2f-b8dc-91aebe8a6eef,122,environmental,kg,environmental,environmental,True,Generated,,,,2
a9a4b91e-7bf9-4f72-823b-fb47c1b2f0ae,123,environmental,kg,environmental,environmental,True,Generated,,,,2
7a41ea33-f071-4943-8ecc-847733ba3ef9,123,environmental,kg,environmental,environmental,True,Generated,,,,2
f598ce6d-898c-4581-a051-a3bb7527c8aa,124,environmental,kg,environmental,environmental,True,Generated,,,,2
03d3cb37-879a-4fc2-a94f-156fb44229f0,124,environmental,kg,environmental,environmental,True,Generated,,,,2
7ce1138a-814a-4034-bb8c-63801f779897,125,environmental,kg,environmental,environmental,True,Generated,,,,2
a2df050b-2d00-4a48-b63f-7bb5cb51a1af,125,environmental,kg,environmental,environmental,True,Generated,,,,2
8c2e6f68-1b27-4a37-aa00-ca69b24453d3,126,environmental,kg,environmental,environmental,True,Generated,,,,2
1203d356-7788-4047-9994-13fc42906a50,126,environmental,kg,environmental,environmental,True,Generated,,,,2
c3f421b4-fe66-4a9c-8920-6628ebcdbc1a,127,environmental,kg,environmental,environmental,True,Generated,,,,2
c326aac2-499f-494b-b6f2-53a3b54e7473,127,environmental,kg,environmental,environmental,True,Generated,,,,2
5e6bc73d-a598-4bbd-ac53-082af2d8e81e,128,environmental,kg,environmental,environmental,True,Generated,,,,2
88b00594-49c3-4c9e-9a72-002f458dc2c6,128,environmental,kg,environmental,environmental,True,Generated,,,,2
52cbf0c5-395b-466d-9b44-78f8cbf51ab3,129,environmental,kg,environmental,environmental,True,Generated,,,,2
2c3d180d-b277-4deb-affd-0a41dfeab61c,129,environmental,kg,environmental,environmental,True,Generated,,,,2
3dd26287-3dee-4417-8929-5555f3b31a18,130,environmental,kg,environmental,environmental,True,Generated,,,,2
eccb4cbc-482b-4c92-a744-c6cff48af7df,130,environmental,kg,environmental,environmental,True,Generated,,,,2
55ba689f-2707-4d89-b6a3-fa1710e01f6a,131,environmental,kg,environmental,environmental,True,Generated,,,,2
972ebabb-e905-4ffb-a340-8c4d036df663,131,environmental,kg,environmental,environmental,True,Generated,,,,2
8fbc1488-4925-4de2-8a62-645c34df45d4,132,environmental,kg,environmental,environmental,True,Generated,,,,2
b9856bef-b7dc-4d87-b46f-06cbdea3bb4c,132,environmental,kg,environmental,environmental,True,Generated,,,,2
cb74ac47-cb09-47eb-af61-a48c2976080b,133,environmental,kg,environmental,environmental,True,Generated,,,,2
9715138b-e09e-4ba8-a544-655b60eb28fb,133,environmental,kg,environmental,environmental,True,Generated,,,,2
9029620d-7ba2-43eb-85c5-df00d5f650ba,134,environmental,kg,environmental,environmental,True,Generated,,,,2
b6703d70-6ce2-4053-947a-8cb727ce496a,134,environmental,kg,environmental,environmental,True,Generated,,,,2
73f73ad7-ce15-4d15-98f5-4f27a037318a,135,environmental,kg,environmental,environmental,True,Generated,,,,2
bacc26ee-96cf-4daa-b6b5-5ca65f6abdb3,135,environmental,kg,environmental,environmental,True,Generated,,,,2
93d2173b-d0a3-415d-b7bc-6fe9c0eb0648,136,environmental,kg,environmental,environmental,True,Generated,,,,2
ec2dd16f-7191-4e40-9a0d-f1c1398832a1,136,environmental,kg,environmental,environmental,True,Generated,,,,2
7699e8b7-4907-4443-89f5-d378703574ea,137,environmental,kg,environmental,environmental,True,Generated,,,,2
04d4201c-a682-455d-8f67-87c7d162d0f2,137,environmental,kg,environmental,environmental,True,Generated,,,,2
f800dfe8-b82c-415a-8d6c-dde3f4abe1b1,138,environmental,kg,environmental,environmental,True,Generated,,,,2
21076e26-b441-4081-8cd9-04183f28b2bd,138,environmental,kg,environmental,environmental,True,Generated,,,,2
86262672-9072-4202-b128-afd8f7260ba9,139,environmental,kg,environmental,environmental,True,Generated,,,,2
b4b85abe-5490-4bc3-9cb1-8071b1d3434d,139,environmental,kg,environmental,environmental,True,Generated,,,,2
3dd21065-4d3d-467d-90bb-94de0bba4850,140,environmental,kg,environmental,environmental,True,Generated,,,,2
7febae90-55c4-4a6e-805b-f055acfc8951,140,environmental,kg,environmental,environmental,True,Generated,,,,2
73aeb521-3c64-4b60-aca0-f67b384ba9f7,141,environmental,kg,environmental,environmental,True,Generated,,,,2
179740c6-4f58-4ab0-a635-530e757c6066,141,environmental,kg,environmental,environmental,True,Generated,,,,2
d9ef6376-2fb9-4217-acb3-74f5db9c8e0c,142,environmental,kg,environmental,environmental,True,Generated,,,,2
0881a20f-5f2b-4463-ad3c-015d53de91df,142,environmental,kg,environmental,environmental,True,Generated,,,,2
b99bfb37-7b3c-40b2-acc6-2e2bfbb20012,143,environmental,kg,environmental,environmental,True,Generated,,,,2
bc1749f8-dff3-49fb-8953-e0acc58528e0,143,environmental,kg,environmental,environmental,True,Generated,,,,2
94a74fe6-8f15-4144-92c7-e85e6bae16d4,144,environmental,kg,environmental,environmental,True,Generated,,,,2
609d018f-05e4-4453-ad70-704834d55ed1,144,environmental,kg,environmental,environmental,True,Generated,,,,2
37946786-9375-4054-a06e-1a36a12f56a4,145,environmental,kg,environmental,environmental,True,Generated,,,,2
8e5c160b-246a-4970-a85b-29840dff360e,145,environmental,kg,environmental,environmental,True,Generated,,,,2
75311a3e-3ddb-4f96-b5ff-e83f59de3e7c,146,environmental,kg,environmental,environmental,True,Generated,,,,2
656b6fe0-b1a4-46c6-bc4a-70f1232237f9,146,environmental,kg,environmental,environmental,True,Generated,,,,2
c2902cbb-eecf-4476-8c38-2a036aceae54,147,environmental,kg,environmental,environmental,True,Generated,,,,2
4673335e-96c6-49b0-8480-d91e2ccdeea2,147,environmental,kg,environmental,environmental,True,Generated,,,,2
3ac6d944-8a48-4f57-9500-069d8aa1862f,148,environmental,kg,environmental,environmental,True,Generated,,,,2
0c24af78-248d-474e-a7c2-1a900594ccaf,148,environmental,kg,environmental,environmental,True,Generated,,,,2
fc35c59b-2093-4494-9f7a-b22d4a1297a3,149,environmental,kg,environmental,environmental,True,Generated,,,,2
2b0e6387-d71a-47d6-9418-54ea2ee6952c,149,environmental,kg,environmental,environmental,True,Generated,,,,2
95d5482f-a0fb-4964-bbea-b3c1cad10904,150,environmental,kg,environmental,environmental,True,Generated,,,,2
091ba477-2d02-45c2-80f8-a95166835dab,150,environmental,kg,environmental,environmental,True,Generated,,,,2
8191dd11-de4f-48d3-a93b-f240eff410c8,151,environmental,kg,environmental,environmental,True,Generated,,,,2
b7f21a15-0656-4921-851f-a5c72c4b977b,151,environmental,kg,environmental,environmental,True,Generated,,,,2
88f29516-d85a-4b37-8d63-824dbfcbc33c,152,environmental,kg,environmental,environmental,True,Generated,,,,2
a6225775-f19f-4bd6-b7c2-9e1aaafe4c3f,152,environmental,kg,environmental,environmental,True,Generated,,,,2
a3ec49be-68de-4a6e-bc76-693c35bbd063,153,environmental,kg,environmental,environmental,True,Generated,,,,2
1fcca157-d096-4953-8287-2ed66e3605b4,153,environmental,kg,environmental,environmental,True,Generated,,,,2
4decd3ba-b81e-49fd-8899-8fe163a709f7,154,environmental,kg,environmental,environmental,True,Generated,,,,2
1dc26001-8cfa-49d8-ab49-88c1c20b3949,154,environmental,kg,environmental,environmental,True,Generated,,,,2
d317175d-9406-4f44-9772-d861ddfc71b5,155,environmental,kg,environmental,environmental,True,Generated,,,,2
18b0b662-69e8-482a-b314-195f95e18521,155,environmental,kg,environmental,environmental,True,Generated,,,,2
fba479db-a3d3-468d-90d2-33d7665265ff,156,environmental,kg,environmental,environmental,True,Generated,,,,2
f104a2d1-e35d-4be2-9022-d853e449ce10,156,environmental,kg,environmental,environmental,True,Generated,,,,2
fd06c3f2-5ad0-4927-848d-3f8ef2ded63e,157,environmental,kg,environmental,environmental,True,Generated,,,,2
e6b81292-ec41-4b91-a86f-32fe7bbbd108,157,environmental,kg,environmental,environmental,True,Generated,,,,2
ad8a498f-66cf-489b-91b9-6bc07348f2b9,158,environmental,kg,environmental,environmental,True,Generated,,,,2
eba71193-a728-44d9-a97d-f3032d84cdf1,158,environmental,kg,environmental,environmental,True,Generated,,,,2
a90db898-7f81-4bcb-87bf-7a315f77d5dc,159,environmental,kg,environmental,environmental,True,Generated,,,,2
122ede48-2016-439f-9d98-49b45d2ea661,159,environmental,kg,environmental,environmental,True,Generated,,,,2
b50ab9e8-bf7b-48c7-867f-d4218862321d,160,environmental,kg,environmental,environmental,True,Generated,,,,2
44a3e0ae-5e67-4ed0-9e50-a1c8e9b9bc1f,160,environmental,kg,environmental,environmental,True,Generated,,,,2
4ce1437c-3425-4a2d-9c55-a54b96d7ad57,161,environmental,kg,environmental,environmental,True,Generated,,,,2
367c901f-b83c-40bb-accd-2c632c94c174,161,environmental,kg,environmental,environmental,True,Generated,,,,2
dcd89d8a-9b59-431d-a8c0-fd45f45f0c2a,162,environmental,kg,environmental,environmental,True,Generated,,,,2
bc50ab38-cd29-4948-9444-acd392f5aca4,162,environmental,kg,environmental,environmental,True,Generated,,,,2
4e8ac3cf-2080-448b-9ba0-597d0a4259ff,163,environmental,kg,environmental,environmental,True,Generated,,,,2
d1b91cea-08cc-44dd-8af1-1bc7d4db2692,163,environmental,kg,environmental,environmental,True,Generated,,,,2
97afe29d-e555-4610-b5a2-7e7deb00546a,164,environmental,kg,environmental,environmental,True,Generated,,,,2
b85c89c0-f0d6-4d76-8e31-0a46a88cf72b,164,environmental,kg,environmental,environmental,True,Generated,,,,2
49654c11-d670-4cb4-8e6b-3094d0eb0626,165,environmental,kg,environmental,environmental,True,Generated,,,,2
4745f5c7-9f52-4115-b2cc-e397a86fc434,165,environmental,kg,environmental,environmental,True,Generated,,,,2
271d63e5-c914-4ad8-ac93-9bd574ad689a,166,environmental,kg,environmental,environmental,True,Generated,,,,2
e25faaa1-1e14-45c6-ab0f-fe493b6ab572,166,environmental,kg,environmental,environmental,True,Generated,,,,2
24e9e039-ac4e-49af-bc69-938e1b604d37,167,environmental,kg,environmental,environmental,True,Generated,,,,2
abcad025-4c98-4b54-a6ed-8f97d0079f54,167,environmental,kg,environmental,environmental,True,Generated,,,,2
1b9a2d9e-7d4d-4870-ade4-4c0b776c960f,168,environmental,kg,environmental,environmental,True,Generated,,,,2
134b4939-5815-4519-afd3-9feeaec95e11,168,environmental,kg,environmental,environmental,True,Generated,,,,2
ea5fe101-58f8-4595-9989-497d1f8e056e,169,environmental,kg,environmental,environmental,True,Generated,,,,2
2ac9a87d-379b-49d6-b806-c0380854d5a9,169,environmental,kg,environmental,environmental,True,Generated,,,,2
b1a45508-debc-4dd4-bf6a-210416120866,170,environmental,kg,environmental,environmental,True,Generated,,,,2
ee90d369-e4bf-4000-9451-ee9011f96e3d,170,environmental,kg,environmental,environmental,True,Generated,,,,2
91663b83-3be9-4815-8390-ec5ddbf8c133,171,environmental,kg,environmental,environmental,True,Generated,,,,2
9caaba4a-3802-4df3-bc2c-65936b57b917,171,environmental,kg,environmental,environmental,True,Generated,,,,2
a2fbf87c-edd4-40ca-abb0-35526acaae88,172,environmental,kg,environmental,environmental,True,Generated,,,,2
57422eee-70a2-4a37-9e1a-ab0fe80a37c4,172,environmental,kg,environmental,environmental,True,Generated,,,,2
03eb85e3-9344-437a-bebd-37fe04d8d86f,173,environmental,kg,environmental,environmental,True,Generated,,,,2
d38b2034-9ac5-4466-a5d7-5a7713d37eca,173,environmental,kg,environmental,environmental,True,Generated,,,,2
c4ac3280-9375-417f-8001-661d81903b0a,174,environmental,kg,environmental,environmental,True,Generated,,,,2
d5a12a71-9099-443d-90ae-d2e0d6b5adb2,174,environmental,kg,environmental,environmental,True,Generated,,,,2
6e92384f-efef-42c5-af6e-95dd5340cbe5,175,environmental,kg,environmental,environmental,True,Generated,,,,2
57cce93d-696a-4768-b60c-808cd533ad87,175,environmental,kg,environmental,environmental,True,Generated,,,,2
b3fa7b01-b0f3-4aaf-b5b3-4bfe072fb139,176,environmental,kg,environmental,environmental,True,Generated,,,,2
7e35f870-5de7-45db-b603-d2e6a6f49309,176,environmental,kg,environmental,environmental,True,Generated,,,,2
8e9db5f2-b115-4a9c-a1ff-12f966e13a36,177,environmental,kg,environmental,environmental,True,Generated,,,,2
ead23e44-83f7-4004-a4f3-d3f0b94cdf25,177,environmental,kg,environmental,environmental,True,Generated,,,,2
6de1f87e-b3fc-42fe-a53e-a6adc6bec399,178,environmental,kg,environmental,environmental,True,Generated,,,,2
3ca0a7cf-52d7-4581-9f4b-1b04b624f029,178,environmental,kg,environmental,environmental,True,Generated,,,,2
e6daefdb-529e-4649-a114-601fd3722771,179,environmental,kg,environmental,environmental,True,Generated,,,,2
d45f945c-ed42-4c82-95a8-1599d759e89b,179,environmental,kg,environmental,environmental,True,Generated,,,,2
65fe9794-d23b-4ad0-8ed5-264681915895,180,environmental,kg,environmental,environmental,True,Generated,,,,2
8220ae48-c98e-42f0-b42a-809d3e9c2c74,180,environmental,kg,environmental,environmental,True,Generated,,,,2
949f8684-bcd7-45f1-9515-8be5bf5ffaca,181,environmental,kg,environmental,environmental,True,Generated,,,,2
b96c45e4-b79b-4a0c-9a17-288d8ed9eeb5,181,environmental,kg,environmental,environmental,True,Generated,,,,2
f5b49cee-5c5a-41d7-950e-2a55258122fd,182,environmental,kg,environmental,environmental,True,Generated,,,,2
7cceaea4-4d73-4104-8571-d69ba8804ee3,182,environmental,kg,environmental,environmental,True,Generated,,,,2
a8c9809f-f3e2-4fcd-9077-ac03f3d99bb5,183,environmental,kg,environmental,environmental,True,Generated,,,,2
d266a87c-e1b9-4ed8-9b2d-ed5b53e5520a,183,environmental,kg,environmental,environmental,True,Generated,,,,2
43c95705-8bb1-4179-a608-88e179f39313,184,environmental,kg,environmental,environmental,True,Generated,,,,2
f55a054f-4ecf-4f0f-9e63-c4ffaf51cadb,184,environmental,kg,environmental,environmental,True,Generated,,,,2
f0343312-8951-4635-8c36-67a91bdd4ccc,185,environmental,kg,environmental,environmental,True,Generated,,,,2
90ef4fe8-9c45-470b-9ca8-ed7528658a78,185,environmental,kg,environmental,environmental,True,Generated,,,,2
2fdc0c2b-2393-4d55-8041-6dd61f9aa00a,186,environmental,kg,environmental,environmental,True,Generated,,,,2
18c887f1-abb5-440b-a391-24ce8eee2373,186,environmental,kg,environmental,environmental,True,Generated,,,,2
83a12946-d9fc-4db2-b42e-615fa0ee4e70,187,environmental,kg,environmental,environmental,True,Generated,,,,2
60ebeed1-b6c9-437d-aa07-f080f9a50075,187,environmental,kg,environmental,environmental,True,Generated,,,,2
dd791558-4445-4a7d-acc0-00718893737f,188,environmental,kg,environmental,environmental,True,Generated,,,,2
2a9fb4cd-4b8a-4677-81f8-40f98ae9c987,188,environmental,kg,environmental,environmental,True,Generated,,,,2
a7662961-00c1-4de8-8297-606cfadb48c0,189,environmental,kg,environmental,environmental,True,Generated,,,,2
ad135610-2afc-4b28-9fb5-25d508e6757e,189,environmental,kg,environmental,environmental,True,Generated,,,,2
41c4eba4-6991-49ce-9078-4903405b47f9,190,environmental,kg,environmental,environmental,True,Generated,,,,2
e96efbce-0a31-4082-86b9-0a8a3d8b1392,190,environmental,kg,environmental,environmental,True,Generated,,,,2
15f5b9fb-9cbe-4cd5-a075-8363c58b7cf6,191,environmental,kg,environmental,environmental,True,Generated,,,,2
b1f530fd-9d4b-499d-bc94-052560a0e626,191,environmental,kg,environmental,environmental,True,Generated,,,,2
9f04889d-0ba1-4af8-8a79-2dddbecf910e,192,environmental,kg,environmental,environmental,True,Generated,,,,2
e02c7747-9ad2-4d21-95af-9fbc5f8481ee,192,environmental,kg,environmental,environmental,True,Generated,,,,2
5c84533e-2ed1-4707-b2f2-21c8516ed51e,193,environmental,kg,environmental,environmental,True,Generated,,,,2
47f3dcc8-0f47-43f4-8fd1-39cff1001fa0,193,environmental,kg,environmental,environmental,True,Generated,,,,2
22b60763-abde-4e6f-b65c-bd2bbb092e6e,194,environmental,kg,environmental,environmental,True,Generated,,,,2
928f5a47-1e48-4bc8-80c9-fa3174d421ad,194,environmental,kg,environmental,environmental,True,Generated,,,,2
3dc19ffe-7eac-4942-b6ee-aaafbc03c379,195,environmental,kg,environmental,environmental,True,Generated,,,,2
0777511f-1db0-475b-8eec-e40cd90f2864,195,environmental,kg,environmental,environmental,True,Generated,,,,2
2bc32094-dba1-4808-b73a-8f0a58fb95a0,196,environmental,kg,environmental,environmental,True,Generated,,,,2
e42be006-9114-4183-a2ce-48e7ebfb3e56,196,environmental,kg,environmental,environmental,True,Generated,,,,2
af322804-0512-44f6-8e83-845e3eddd1cc,197,environmental,kg,environmental,environmental,True,Generated,,,,2
1782de37-9898-440c-a0dc-6fa9f843aa66,197,environmental,kg,environmental,environmental,True,Generated,,,,2
53f2071a-1e7d-4b2f-af10-146a09864e39,198,environmental,kg,environmental,environmental,True,Generated,,,,2
bb071b2e-312e-4652-8992-d62ae9bc1727,198,environmental,kg,environmental,environmental,True,Generated,,,,2
11f8eeee-9340-4c8c-ab54-4c45e3f96174,199,environmental,kg,environmental,environmental,True,Generated,,,,2
ff58ef07-91dc-4d41-9dd7-bc3eef991ad7,199,environmental,kg,environmental,environmental,True,Generated,,,,2
2e4d66c3-ad9e-4254-a826-046c4918b40a,200,environmental,kg,environmental,environmental,True,Generated,,,,2
a3a2fb63-7c95-47c8-a9c3-f1a63d551681,200,environmental,kg,environmental,environmental,True,Generated,,,,2
2ff8175c-038c-4fec-8746-6cbc2222f41a,201,environmental,kg,environmental,environmental,True,Generated,,,,2
8aa69ddc-6db2-4283-8525-0db00c4e0854,201,environmental,kg,environmental,environmental,True,Generated,,,,2
9d70ebe3-5a3b-4af3-876f-7b9bebc737d3,202,environmental,kg,environmental,environmental,True,Generated,,,,2
97654293-6890-448e-9034-97ce771b2c4a,202,environmental,kg,environmental,environmental,True,Generated,,,,2
bfcb4b88-fc0d-472e-ad36-e9b5505aadd3,203,environmental,kg,environmental,environmental,True,Generated,,,,2
6a052455-6cbb-4d6f-b250-520f2823eedb,203,environmental,kg,environmental,environmental,True,Generated,,,,2
4ffabc5d-531f-4807-87cd-2ad8d7fc53ec,204,environmental,kg,environmental,environmental,True,Generated,,,,2
fb4f21c3-724e-452a-a7c5-6d7eab7533a5,204,environmental,kg,environmental,environmental,True,Generated,,,,2
0f353f21-a016-4afc-9149-62a31a0c2acc,205,environmental,kg,environmental,environmental,True,Generated,,,,2
c0dcb5ac-af22-4fbb-9b1a-1c640fe9909b,205,environmental,kg,environmental,environmental,True,Generated,,,,2
ed353ed5-d295-49b4-95b7-7cb72d78e796,206,environmental,kg,environmental,environmental,True,Generated,,,,2
f8db2fbe-f953-4750-97de-500b8f2fcbba,206,environmental,kg,environmental,environmental,True,Generated,,,,2
d2695756-7743-4e14-9242-7895a69ee7b4,207,environmental,kg,environmental,environmental,True,Generated,,,,2
2e31a4f0-a6f7-4b10-a7c7-35259aa7df60,207,environmental,kg,environmental,environmental,True,Generated,,,,2
28eb2f44-785b-432b-ae97-97a7af87cd8e,208,environmental,kg,environmental,environmental,True,Generated,,,,2
ed437b6c-d610-4426-aeea-d20d608c59ba,208,environmental,kg,environmental,environmental,True,Generated,,,,2
fa9d68a2-a50e-4f20-abd0-55a797258ead,209,environmental,kg,environmental,environmental,True,Generated,,,,2
ff5302e0-ee1b-4318-9046-bdef7150cbf5,209,environmental,kg,environmental,environmental,True,Generated,,,,2
b4d1f2e6-a572-4d33-84c4-1c6ed7d42501,210,environmental,kg,environmental,environmental,True,Generated,,,,2
6b1f2e9a-ba2d-4156-9ee7-7b91985ddb4d,210,environmental,kg,environmental,environmental,True,Generated,,,,2
d3f099fc-558d-4aba-9a96-24b3bd49173f,211,environmental,kg,environmental,environmental,True,Generated,,,,2
ab131e30-be1a-4459-97d5-5ce552dc50c2,211,environmental,kg,environmental,environmental,True,Generated,,,,2
d2bb3925-2654-4f61-b986-c9d2b9dae904,212,environmental,kg,environmental,environmental,True,Generated,,,,2
603ccb9d-a99a-4e16-993d-acd783bc6bb2,212,environmental,kg,environmental,environmental,True,Generated,,,,2
3e03f37e-94d5-4415-bf06-c73bbb0fccc5,213,environmental,kg,environmental,environmental,True,Generated,,,,2
bcec52ad-d780-4011-8185-9ad38bacaea1,213,environmental,kg,environmental,environmental,True,Generated,,,,2
d6b2b996-183a-4316-861f-81641512bbb5,214,environmental,kg,environmental,environmental,True,Generated,,,,2
231f2314-ad5e-4946-aa25-0d9c72a7f662,214,environmental,kg,environmental,environmental,True,Generated,,,,2
e625c6e6-1f72-41b4-9d6a-e79b53f2c0b2,215,environmental,kg,environmental,environmental,True,Generated,,,,2
13e1a641-4a41-455d-89fa-e8c3bb644723,215,environmental,kg,environmental,environmental,True,Generated,,,,2
5cdb1ff0-7d50-4495-86d5-dc897a0c3912,216,environmental,kg,environmental,environmental,True,Generated,,,,2
cd561cca-fe30-4371-abb9-59d3641a169e,216,environmental,kg,environmental,environmental,True,Generated,,,,2
59dcb73e-5e8e-4028-9655-37bf469f5cee,217,environmental,kg,environmental,environmental,True,Generated,,,,2
006dd18a-963d-49f5-9b82-377ba6f084ac,217,environmental,kg,environmental,environmental,True,Generated,,,,2
80710472-093e-432f-adb8-a6e3b5f22369,218,environmental,kg,environmental,environmental,True,Generated,,,,2
06c28b7f-bb9e-4575-b6cc-76c292d60397,218,environmental,kg,environmental,environmental,True,Generated,,,,2
b9267e55-76b6-4271-b545-f529a510f3c9,219,environmental,kg,environmental,environmental,True,Generated,,,,2
171b8c7e-0bc4-4943-bbcf-9872534ea070,219,environmental,kg,environmental,environmental,True,Generated,,,,2
65d7ca71-1d1c-40f5-afb0-3d165608c5b9,220,environmental,kg,environmental,environmental,True,Generated,,,,2
b5df3a31-75bf-4cdb-ac7d-8fbc9f0f15fe,220,environmental,kg,environmental,environmental,True,Generated,,,,2
e9b4be2a-a92e-40b5-be60-e9120955d7b6,221,environmental,kg,environmental,environmental,True,Generated,,,,2
5924fac0-de3c-487a-b80d-543e11a26f9a,221,environmental,kg,environmental,environmental,True,Generated,,,,2
3e76ade9-9747-488f-a086-a8746daace05,222,environmental,kg,environmental,environmental,True,Generated,,,,2
46442296-ceec-4ab6-bb82-b9e84ab48082,222,environmental,kg,environmental,environmental,True,Generated,,,,2
629a87a2-1f26-457d-9f05-b39e747a564f,223,environmental,kg,environmental,environmental,True,Generated,,,,2
1b3a0d58-5161-49f8-bca3-238633a41c7f,223,environmental,kg,environmental,environmental,True,Generated,,,,2
0ce4e9c1-aff6-4cf1-a494-f79f079c3b48,224,environmental,kg,environmental,environmental,True,Generated,,,,2
f8a591d0-8bfc-43ff-bf6c-4dd50495bf69,224,environmental,kg,environmental,environmental,True,Generated,,,,2
b6b47b47-f4b7-4b53-8d04-2b6a79ea340a,225,environmental,kg,environmental,environmental,True,Generated,,,,2
f6595a1f-e050-4b15-acd4-52b57b9f8895,225,environmental,kg,environmental,environmental,True,Generated,,,,2
784a21ef-1678-46c0-b08f-3b031c754ff3,226,environmental,kg,environmental,environmental,True,Generated,,,,2
418b38c4-b115-4cf6-b435-5f5d0bff5311,226,environmental,kg,environmental,environmental,True,Generated,,,,2
fdc6087f-1971-4af4-a674-8793476e658f,227,environmental,kg,environmental,environmental,True,Generated,,,,2
def8bbd5-d108-4fd0-94bb-1c04128416b4,227,environmental,kg,environmental,environmental,True,Generated,,,,2
dc42c63c-50f4-4b74-862a-0761c79c2e44,228,environmental,kg,environmental,environmental,True,Generated,,,,2
d150007d-70c0-4f74-b3e8-d3aa814ac947,228,environmental,kg,environmental,environmental,True,Generated,,,,2
f221e297-1319-44c1-b0c5-56de780d68ec,229,environmental,kg,environmental,environmental,True,Generated,,,,2
50684e22-7686-4258-8bd5-b7749c51236e,229,environmental,kg,environmental,environmental,True,Generated,,,,2
eaf7d50b-843e-4933-a53e-3fa7a681ba62,230,environmental,kg,environmental,environmental,True,Generated,,,,2
be4acdfa-3068-44c9-a995-a7adcb6a053f,230,environmental,kg,environmental,environmental,True,Generated,,,,2
04cb2dce-756a-4ee1-822b-dbaa708fa8a8,231,environmental,kg,environmental,environmental,True,Generated,,,,2
5abcfe55-9739-4aa6-aceb-a62af69c34a5,231,environmental,kg,environmental,environmental,True,Generated,,,,2
9900674d-c53a-4c97-8149-7d553d16931b,232,environmental,kg,environmental,environmental,True,Generated,,,,2
eaefd00d-c754-4df4-9820-e2a4bfdcb8c5,232,environmental,kg,environmental,environmental,True,Generated,,,,2
68bc67cc-4d87-44ac-9ef9-c600efb220fc,233,environmental,kg,environmental,environmental,True,Generated,,,,2
0dc53de1-7533-45e1-8220-0d3fe0b79c14,233,environmental,kg,environmental,environmental,True,Generated,,,,2
c967aba8-9fa6-4d5c-9d33-60ea15362040,234,environmental,kg,environmental,environmental,True,Generated,,,,2
2f5a6e16-2aa9-48eb-9beb-b845d51ab6b0,234,environmental,kg,environmental,environmental,True,Generated,,,,2
3b33abcb-5949-4765-b726-2ecb2dceda91,235,environmental,kg,environmental,environmental,True,Generated,,,,2
24471b23-1311-45b4-97c6-0186d96c0461,235,environmental,kg,environmental,environmental,True,Generated,,,,2
3326a6da-d39a-4728-96d3-7ef896c9833c,236,environmental,kg,environmental,environmental,True,Generated,,,,2
be3780eb-9219-46f4-8ff8-5fdae896280d,236,environmental,kg,environmental,environmental,True,Generated,,,,2
6450e23a-2893-4005-b814-a96c21172851,237,environmental,kg,environmental,environmental,True,Generated,,,,2
2f1627c3-c492-407f-8d6f-e4ad87824c15,237,environmental,kg,environmental,environmental,True,Generated,,,,2
635b28b4-49fb-40f1-9e52-1c14f14dae25,238,environmental,kg,environmental,environmental,True,Generated,,,,2
f2c56e76-dd17-48a5-8a7e-986eb44737ca,238,environmental,kg,environmental,environmental,True,Generated,,,,2
565b8076-2953-493e-9eb5-d0adc178bfe1,239,environmental,kg,environmental,environmental,True,Generated,,,,2
