trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
943,2021,RU,RU,TEXT1,PETRO,15146.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2021,RU,RU,WEARI,SECO1,15191.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2021,RU,RU,LUBRI,PRIVA,15304.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2021,RU,RU,ELE10,MEDIC,15388.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,2021,RU,RU,ELEC4,MEAT4,15465.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2021,RU,RU,FOODW,ALUM1,15604.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,2021,RU,RU,ELE12,BIODI,15901.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2021,RU,RU,SECO1,MEDIC,16107.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2021,RU,RU,COKE1,PETRO,16301.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,2021,RU,RU,CONST,TRAN2,16378.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2021,RU,RU,ELEC4,PLAS1,16394.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2021,RU,RU,MOTO1,WEARI,16397.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2021,RU,RU,PAPE2,URANI,16566.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2021,RU,RU,COKE1,ELE10,16574.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2021,RU,RU,TRAN2,BIODI,13902.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2021,RU,RU,CONST,MEDIC,14068.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,2021,RU,RU,URANI,TEXT1,14108.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2021,RU,RU,PAPE2,ALUM1,14145.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2021,RU,RU,MOTO1,NONSP,14190.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2021,RU,RU,ELE10,CONST,14245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2021,RU,RU,MOTO1,LUBRI,14340.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2021,RU,RU,FOODW,HEALT,14386.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,2021,RU,RU,URANI,ELEC4,14487.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2021,RU,RU,NONSP,URANI,14500.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,2021,RU,RU,SECO1,TRAN2,14506.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021,RU,RU,COKE1,NONSP,14542.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2021,RU,RU,FOOD3,TEXT2,14712.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,2021,RU,RU,TEXT1,TEXT1,14865.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2021,RU,RU,PAPE2,PRIVA,14964.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,2021,RU,RU,SUGAR,FOODW,14968.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2021,RU,RU,PLAS1,SECO1,12412.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2021,RU,RU,WEARI,URANI,12422.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2021,RU,RU,MEMBE,BIODI,12599.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2021,RU,RU,FOOD3,LUBRI,12615.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,2021,RU,RU,ELEC4,NONSP,12833.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2021,RU,RU,MEDIC,MEAT4,12927.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2021,RU,RU,FOODW,ELEC7,12975.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,2021,RU,RU,ELEC4,HEALT,13051.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2021,RU,RU,TRAN2,PETRO,13131.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2021,RU,RU,MOTO1,BIODI,13198.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2021,RU,RU,TRAN2,PULP5,13561.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,2021,RU,RU,SUGAR,FOOD3,13626.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2021,RU,RU,FOODW,URANI,13710.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,2021,RU,RU,CONST,ELEC7,13718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2021,RU,RU,MEMBE,SECO8,13841.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2021,RU,RU,WEARI,PRIVA,10769.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2021,RU,RU,PAPE2,WEARI,10787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2021,RU,RU,WEARI,HEALT,10803.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2021,RU,RU,WEARI,TRAN2,10803.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2021,RU,RU,URANI,MEAT4,10874.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2021,RU,RU,BIODI,LUBRI,10920.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2021,RU,RU,MEDIC,URANI,10991.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2021,RU,RU,FOOD3,MEMBE,11209.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2021,RU,RU,MEMBE,TEXT1,11467.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2021,RU,RU,PLAS1,CONST,11595.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2021,RU,RU,FOODW,SUGAR,11704.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2021,RU,RU,CONST,FOODW,12082.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2021,RU,RU,WEARI,MEMBE,12112.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2021,RU,RU,PLAS1,COKE1,12178.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,2021,RU,RU,TEXT1,ELEC4,12387.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2021,RU,RU,FOOD3,CONST,55240.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2021,RU,RU,ELEC4,CONST,55450.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2021,RU,RU,PAPE2,MEMBE,56854.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2021,RU,RU,PETRO,TRAN2,56874.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,2021,RU,RU,ELEC4,BIODI,58161.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2021,RU,RU,SECO1,PLAS1,58252.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,2021,RU,RU,SUGAR,CONST,59137.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2021,RU,RU,NONSP,WEARI,60056.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,2021,RU,RU,ELEC4,TEXT1,60856.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2021,RU,RU,PETRO,SECO1,65810.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,2021,RU,RU,PRIVA,LUBRI,67185.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,2021,RU,RU,SALEM,ALUM1,68829.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2021,RU,RU,ELEC7,ELEC7,70776.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2021,RU,RU,PRIVA,ELEC4,71602.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2021,RU,RU,FOODW,SECO1,72704.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2021,RU,RU,PAPE2,MOTO1,72706.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2021,RU,RU,MEDIC,FOODW,9739.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2021,RU,RU,ELE10,ALUM1,9745.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,2021,RU,RU,LUBRI,TEXT2,9871.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,2021,RU,RU,LUBRI,SUGAR,9922.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2021,RU,RU,ELE10,ELEC4,9958.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,2021,RU,RU,TRAN2,SECO8,10131.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2021,RU,RU,PETRO,LUBRI,10196.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2021,RU,RU,SECO1,ELEC7,10210.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2021,RU,RU,URANI,PETRO,10232.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2021,RU,RU,BIODI,TEXT1,10352.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2021,RU,RU,PLAS1,HEALT,10428.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2021,RU,RU,ELE12,LUBRI,10510.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2021,RU,RU,COKE1,CONST,10535.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,2021,RU,RU,ELEC4,PULP5,10595.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2021,RU,RU,PULP5,LUBRI,8272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2021,RU,RU,ELE10,MOTO1,8366.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2021,RU,RU,MOTO1,ELEC4,8369.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2021,RU,RU,LUBRI,MEMBE,8379.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,2021,RU,RU,CONST,MEMBE,8725.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2021,RU,RU,TEXT1,MEDIC,8955.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2021,RU,RU,ELEC7,MOTO1,9041.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2021,RU,RU,TRAN2,COKE1,9051.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,2021,RU,RU,TEXT1,SUGAR,9129.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,2021,RU,RU,TEXT1,SECO1,9338.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2021,RU,RU,CONST,PETRO,9395.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2021,RU,RU,ELEC7,SECO1,9464.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,2021,RU,RU,SECO1,HEALT,9686.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2021,RU,RU,HEALT,SECO8,9688.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2021,RU,RU,PULP5,TRAN2,9715.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2021,RU,RU,WEARI,MEAT4,9731.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2021,RU,RU,ELE12,PETRO,7453.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,2021,RU,RU,SUGAR,SECO8,7492.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2021,RU,RU,FOOD3,PRIVA,7539.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,2021,RU,RU,SUGAR,ELEC4,7654.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2021,RU,RU,LUBRI,MOTO1,7656.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,2021,RU,RU,CONST,COKE1,7711.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2021,RU,RU,SECO1,WEARI,7754.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2021,RU,RU,ELE12,WEARI,7786.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2021,RU,RU,WEARI,FOODW,7811.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2021,RU,RU,NONSP,MEAT4,7991.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2021,RU,RU,PULP5,MEAT4,8085.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2021,RU,RU,BIODI,TRAN2,8137.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2021,RU,RU,TEXT2,PETRO,8185.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2021,RU,RU,ELEC7,SECO8,8204.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2021,RU,RU,PAPE2,BIODI,6841.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2021,RU,RU,LUBRI,MEDIC,6864.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,2021,RU,RU,SECO1,TEXT1,6878.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2021,RU,RU,FOOD3,SECO1,6932.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2021,RU,RU,NONSP,TRAN2,6948.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2021,RU,RU,ELE10,NONSP,6994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2021,RU,RU,PETRO,ELE12,7005.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,2021,RU,RU,TEXT1,SALEM,7022.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2021,RU,RU,MEDIC,SECO1,7087.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2021,RU,RU,PULP5,ELE12,7107.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,2021,RU,RU,TEXT1,PRIVA,7187.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2021,RU,RU,FOODW,MEMBE,7277.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2021,RU,RU,WEARI,ELE12,7291.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2021,RU,RU,MEDIC,TEXT1,6202.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2021,RU,RU,MEDIC,CONST,6263.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2021,RU,RU,TEXT2,TRAN2,6335.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2021,RU,RU,FOODW,NONSP,6426.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2021,RU,RU,PULP5,COKE1,6434.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,2021,RU,RU,BIODI,FOODW,6485.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2021,RU,RU,MEMBE,PETRO,6490.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2021,RU,RU,BIODI,FOOD3,6679.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2021,RU,RU,MOTO1,ELEC7,6703.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2021,RU,RU,TRAN2,ELE12,6736.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,2021,RU,RU,NONSP,ELE12,6750.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2021,RU,RU,FOOD3,SALEM,5631.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2021,RU,RU,PULP5,PULP5,5653.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2021,RU,RU,TEXT2,MEMBE,5675.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2021,RU,RU,FOOD3,SECO8,5706.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2021,RU,RU,MEDIC,HEALT,5708.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,2021,RU,RU,SALEM,MOTO1,5811.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2021,RU,RU,PLAS1,ELE12,5861.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,2021,RU,RU,CONST,FOOD3,5877.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2021,RU,RU,ELE10,LUBRI,5953.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2021,RU,RU,SUGAR,PLAS1,5988.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2021,RU,RU,LUBRI,PULP5,6002.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2021,RU,RU,FOODW,FOODW,6017.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,2021,RU,RU,SECO1,SUGAR,6091.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,2021,RU,RU,SECO1,FOODW,6142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2021,RU,RU,NONSP,ALUM1,6151.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,2021,RU,RU,ELEC4,FOODW,5215.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,2021,RU,RU,LUBRI,TEXT1,5217.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2021,RU,RU,BIODI,CONST,5219.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2021,RU,RU,MEDIC,PLAS1,5264.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2021,RU,RU,BIODI,MEDIC,5324.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2021,RU,RU,MEDIC,SUGAR,5327.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2021,RU,RU,SALEM,SUGAR,5353.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2021,RU,RU,NONSP,NONSP,5372.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,2021,RU,RU,TEXT1,LUBRI,5477.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2021,RU,RU,BIODI,MEAT4,5481.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,2021,RU,RU,TEXT1,ELEC7,5483.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2021,RU,RU,BIODI,SECO8,5499.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2021,RU,RU,NONSP,SECO1,5544.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,2021,RU,RU,SUGAR,PAPE2,5560.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2021,RU,RU,MEDIC,SALEM,5576.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,2021,RU,RU,SUGAR,MEDIC,72847.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2021,RU,RU,MOTO1,MEDIC,77940.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2021,RU,RU,MEDIC,FOOD3,78265.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,2021,RU,RU,HEALT,TEXT2,86124.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2021,RU,RU,PETRO,CONST,87963.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2021,RU,RU,LUBRI,ELE12,88352.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2021,RU,RU,MEMBE,ELEC7,90870.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,2021,RU,RU,PAPE2,TRAN2,91270.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,2021,RU,RU,ELEC4,SALEM,94409.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2021,RU,RU,TEXT2,SUGAR,99407.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,2021,RU,RU,SALEM,MEMBE,101049.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,2021,RU,RU,SECO1,FOOD3,103907.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2021,RU,RU,ELEC7,TRAN2,109445.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2021,RU,RU,FOOD3,PLAS1,109526.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,2021,RU,RU,TEXT1,PULP5,110129.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,2021,RU,RU,SUGAR,HEALT,4842.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2021,RU,RU,PULP5,FOOD3,4863.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2021,RU,RU,SALEM,COKE1,4872.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2021,RU,RU,PRIVA,COKE1,4891.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2021,RU,RU,ELEC7,ELEC4,4903.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,2021,RU,RU,SECO1,PULP5,4950.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2021,RU,RU,MEMBE,NONSP,4957.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,2021,RU,RU,CONST,PLAS1,5010.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2021,RU,RU,TRAN2,ELEC4,5052.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2021,RU,RU,ELE12,SUGAR,5089.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2021,RU,RU,WEARI,WEARI,5091.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2021,RU,RU,COKE1,ELE12,5121.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,2021,RU,RU,SUGAR,PETRO,5155.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,2021,RU,RU,SALEM,MEAT4,5194.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2021,RU,RU,PETRO,PAPE2,4341.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2021,RU,RU,WEARI,BIODI,4377.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2021,RU,RU,SECO1,COKE1,4519.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2021,RU,RU,PULP5,BIODI,4569.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2021,RU,RU,WEARI,ELEC7,4596.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2021,RU,RU,TEXT2,ELE12,4612.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2021,RU,RU,CONST,ELE10,4648.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2021,RU,RU,NONSP,SALEM,4696.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2021,RU,RU,PETRO,ELE10,4714.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2021,RU,RU,MEDIC,LUBRI,4729.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,2021,RU,RU,URANI,PAPE2,4731.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2021,RU,RU,COKE1,HEALT,4751.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,2021,RU,RU,SUGAR,NONSP,4752.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2021,RU,RU,URANI,ALUM1,4754.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,2021,RU,RU,SUGAR,ELE10,4806.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2021,RU,RU,PLAS1,TRAN2,3821.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2021,RU,RU,MEDIC,MEDIC,3824.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2021,RU,RU,PRIVA,ELE12,3889.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2021,RU,RU,LUBRI,SECO1,3918.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2021,RU,RU,FOODW,SECO8,3959.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2021,RU,RU,PULP5,TEXT2,3966.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2021,RU,RU,PAPE2,ELE12,3980.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2021,RU,RU,FOODW,SALEM,3997.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2021,RU,RU,PAPE2,ELE10,4026.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,2021,RU,RU,URANI,FOOD3,4044.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2021,RU,RU,LUBRI,SALEM,4117.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2021,RU,RU,ELEC7,PRIVA,4133.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,2021,RU,RU,SUGAR,PULP5,4156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,2021,RU,RU,ELEC4,SUGAR,4301.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2021,RU,RU,PULP5,MEDIC,4340.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2021,RU,RU,MEDIC,COKE1,3538.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2021,RU,RU,ELEC7,TEXT1,3549.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2021,RU,RU,LUBRI,SECO8,3564.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
